"","X1","h_scores","h_predscore","h_hlfscore","a_hlfscore","h_airya","h_yaca","h_psd","h_patt","h_comppct","h_ratt","h_rushsd","h_ypr","h_int_pct","h_sack_pct","h_sack_yd_pct","h_fum_pct","ot","a_scores","a_predscore","a_airya","a_yaca","a_psd","a_patt","a_comppct","a_ratt","a_rushsd","a_ypr","a_int_pct","a_sack_pct","a_sack_yd_pct","a_fum_pct"
"805",805,23,19,6,14,3.64705882352941,1.23529411764706,10.7927927340425,17,0.470588235294118,11,3.27777388678544,3.72727272727273,0,0.0555555555555556,-0.222222222222222,0,0,14,22,4.94444444444444,1.58823529411765,5.76229829431392,18,0.777777777777778,17,2.94822684379804,3.88235294117647,0,0,0,0
"806",806,10,24,3,13,0.333333333333333,6.25,12.1504178142657,12,0.583333333333333,12,1.86338998124982,2.83333333333333,0,0,0,0,0,22,21.5,4.53333333333333,9.58333333333333,16.4981059518964,15,0.8,18,3.24703093248944,3.11111111111111,0,0.0625,-0.3125,0
"807",807,33,25.5,19,0,2.78571428571429,5,7.79037868142493,14,0.714285714285714,10,3.13049516849971,4,0.0714285714285714,0,0,0,0,7,19,1.72222222222222,4.28571428571429,7.72593036468748,18,0.555555555555556,17,8.08090576991736,5.58823529411765,0.111111111111111,0,0,0.0285714285714286
"808",808,19,26.75,12,7,4.04761904761905,2.76190476190476,14.4411029546034,21,0.523809523809524,16,3.52668399491647,2.75,0.0952380952380952,0.0454545454545455,-0.0909090909090909,0,0,7,25.25,4.16666666666667,0.761904761904762,3.91578004149024,12,0.5,15,4.09878030638384,4,0,0.142857142857143,-1.07142857142857,0.0344827586206897
"809",809,15,24.25,3,14,3.28571428571429,3.76190476190476,7.58653778449403,21,0.571428571428571,11,6.83936104501965,6.63636363636364,0,0.0869565217391304,-0.521739130434783,0.0294117647058824,0,34,18.25,3.90909090909091,3.28571428571429,6.16441400296898,11,0.727272727272727,17,5.11121976381846,4.41176470588235,0,0.214285714285714,-1.14285714285714,0.032258064516129
"810",810,16,30.5,10,3,1.76470588235294,2.82352941176471,5.23609269080167,17,0.705882352941177,17,3.17647058823529,3.70588235294118,0,0,0,0.0294117647058824,0,9,16.5,2.38888888888889,1.94117647058824,5.2747023809027,18,0.722222222222222,11,1.85864075456917,3,0,0,0,0
"811",811,30,21.25,14,0,3.83333333333333,6.11111111111111,14.8236229012468,18,0.777777777777778,21,4.66618073271766,4.19047619047619,0,0.0526315789473684,-0.421052631578947,0.05,0,17,20.25,1.71428571428571,1.38888888888889,6.55438784326958,14,0.357142857142857,10,3.36005952328229,4.1,0.142857142857143,0.125,-0.4375,0.0384615384615385
"812",812,31,21.75,21,10,2.5,5.77777777777778,12.2042565341368,18,0.777777777777778,19,3.23759084194309,3.78947368421053,0,0,0,0.027027027027027,0,34,23.25,1.8,3.44444444444444,3.96472045224664,15,0.733333333333333,10,7.28010988928052,4,0.0666666666666667,0,0,0.04
"813",813,19,23.25,13,17,5.66666666666667,3.28571428571429,10.8937353275979,21,0.666666666666667,13,2.46153846153846,3.69230769230769,0.0476190476190476,0.0869565217391304,-0.608695652173913,0.0555555555555556,0,27,21.75,2.91304347826087,1.9047619047619,3.63910092681634,23,0.521739130434783,9,5.69600249687835,3,0,0.0416666666666667,-0.416666666666667,0.0303030303030303
"814",814,38,22.75,21,7,5.2,6.2,13.9978865691349,20,0.65,10,6.1,6.3,0,0,0,0,0,10,19.25,5.8125,2.1,8.83795083715677,16,0.5,15,2.60426999794995,2.53333333333333,0,0.111111111111111,-1.11111111111111,0
"815",815,38,25.5,24,0,5.68181818181818,3.5,5.66602208152895,22,0.772727272727273,15,6.76132794320432,5.86666666666667,0,0,0,0,0,17,28.5,3.23076923076923,1.90909090909091,5.76541412215983,13,0.769230769230769,9,2.49443825784929,3.33333333333333,0.0769230769230769,0,0,0
"816",816,23,23.5,7,10,6.73333333333333,3.33333333333333,8.84551047456027,15,0.8,9,4.32049379893857,1.33333333333333,0.0666666666666667,0.0625,-0.125,0.04,0,17,20.5,1.21739130434783,3.4,3.62600730750544,23,0.565217391304348,14,6.42380775883346,5.14285714285714,0,0.08,-0.2,0.0256410256410256
"817",817,41,26.75,20,10,5.62962962962963,2.44444444444444,8.02375366255534,27,0.62962962962963,18,2.56519919569227,2.55555555555556,0.037037037037037,0,0,0,0,17,19.25,5.13333333333333,1.51851851851852,7.27870811591828,15,0.466666666666667,6,7.90393713425292,5.83333333333333,0.0666666666666667,0.117647058823529,-1.17647058823529,0.0434782608695652
"818",818,41,21,24,14,2.75,9.5625,13.9052282218174,16,0.6875,19,11.4886430733829,8.10526315789474,0,0,0,0,0,28,26.5,3.1304347826087,4.3125,7.06565420805145,23,0.608695652173913,16,2.80554696093293,3.5625,0,0,0,0
"819",819,17,23,3,17,2.25,0.416666666666667,1.87082869338697,12,0.333333333333333,19,4.58106424147136,4.47368421052632,0,0.0769230769230769,-0.153846153846154,0.03125,0,24,21,5.76190476190476,7.33333333333333,14.5922443013404,21,0.761904761904762,6,5.67890834580027,4.5,0,0.125,-0.833333333333333,0
"820",820,33,28.75,17,14,6.55555555555556,4.88888888888889,13.9636805678159,18,0.888888888888889,5,1.49666295470958,1.6,0,0.0526315789473684,-0.421052631578947,0,0,14,15.75,5.22222222222222,3.05555555555556,10.8041144426042,18,0.833333333333333,17,4.08643633716668,3.35294117647059,0,0.0526315789473684,-0.315789473684211,0.0277777777777778
"821",821,26,26.5,13,21,3.77777777777778,4.33333333333333,15.2328592194637,18,0.555555555555556,16,5.73877981368862,6.9375,0.0555555555555556,0.181818181818182,-1.22727272727273,0,0,21,23,1.85714285714286,2.94444444444444,3.28281274277596,21,0.523809523809524,6,1.34370962471642,1.16666666666667,0,0,0,0.037037037037037
"822",822,42,27.5,28,0,4.5,3.5,19.3109704636228,14,0.642857142857143,10,8.88200427831467,6.9,0,0.125,-0.875,0,0,10,19,1.16666666666667,2.78571428571429,3.93700393700591,18,0.444444444444444,17,2.63985949086081,4.17647058823529,0.111111111111111,0.1,-0.85,0.027027027027027
"823",823,31,24.25,14,21,5.04761904761905,1.66666666666667,5.30554053142359,21,0.523809523809524,10,2.11896201004171,2.9,0.0476190476190476,0.0454545454545455,-0.318181818181818,0.09375,0,24,22.75,2.125,6.95238095238095,14.8885405279784,16,0.8125,13,4.66638488864711,4.61538461538461,0.0625,0.0588235294117647,-0.235294117647059,0
"824",824,41,27.75,21,13,5.68,5.4,19.7126823073371,25,0.64,7,1.91662969499982,0.571428571428571,0.08,0,0,0,0,20,19.75,2.69565217391304,2.16,9.15641851380768,23,0.434782608695652,13,2.46873946705865,2.53846153846154,0,0.0416666666666667,-0.416666666666667,0
"825",825,9,20.75,6,10,3.43478260869565,1.47826086956522,4.90501494367073,23,0.565217391304348,7,3.38061701891407,3,0.0434782608695652,0.0416666666666667,-0.166666666666667,0.032258064516129,0,17,26.75,2.65,2.73913043478261,8.47132301411459,20,0.65,10,7.73563184232549,6.6,0,0.0909090909090909,-0.363636363636364,0
"826",826,30,27.25,10,13,4.33333333333333,3,11.2960169971544,15,0.666666666666667,11,4.83957514698406,4.18181818181818,0,0.117647058823529,-0.588235294117647,0.0357142857142857,0,20,23.25,3.30434782608696,6,5.73461534444891,23,0.739130434782609,13,3.6487819155789,4.61538461538461,0,0,0,0.0277777777777778
"827",827,22,23.75,13,10,4.86666666666667,3.26666666666667,11.1775444530541,15,0.533333333333333,12,3.43592135468138,4.83333333333333,0,0,0,0.037037037037037,0,17,19.75,3.89473684210526,2.86666666666667,5.7463756693531,19,0.631578947368421,13,3.422860840198,3.76923076923077,0,0,0,0.03125
"828",828,17,19.5,7,17,3.11111111111111,2.05555555555556,19.2777761440791,18,0.388888888888889,9,3.55208163625462,3.22222222222222,0,0,0,0.037037037037037,0,27,26.5,4.66666666666667,3.38888888888889,9.49118773537323,15,0.733333333333333,18,7.75472774951744,8.44444444444444,0,0.117647058823529,-0.882352941176471,0.0571428571428571
"829",829,30,25.75,14,13,4.36363636363636,1.90909090909091,7.42444940582073,22,0.636363636363636,9,6.01438604565527,5.22222222222222,0,0,0,0.032258064516129,0,20,20.75,1,8.59090909090909,18.4610378190223,19,0.578947368421053,12,2.84189881749666,3.41666666666667,0,0.05,-0.5,0
"830",830,31,24.5,21,3,9,4.27272727272727,14.9050327071094,11,0.454545454545455,16,4.59449398737228,3.875,0,0.0833333333333333,-0.583333333333333,0.0357142857142857,0,10,22,2.375,2.54545454545455,6.36636570147348,16,0.4375,22,3.89214084156503,4.18181818181818,0,0,0,0.0263157894736842
"831",831,3,22,0,10,0,4.15384615384615,6.69145053064593,13,0.538461538461538,11,6.43595273470104,4.18181818181818,0.153846153846154,0.235294117647059,-1.29411764705882,0.0357142857142857,0,17,21,1.43478260869565,9.15384615384615,9.10101106289097,23,0.565217391304348,10,2.93257565972304,3,0,0.0416666666666667,-0.416666666666667,0.0294117647058824
"832",832,17,18.75,8,17,1.16666666666667,3.16666666666667,5.97653815050676,18,0.611111111111111,9,1.6629588385662,0.888888888888889,0,0.0526315789473684,-0.210526315789474,0,0,31,28.75,7,2.22222222222222,13.3881684914538,19,0.631578947368421,15,3.75943258129912,4,0,0.0952380952380952,-0.761904761904762,0.0277777777777778
"833",833,28,18.5,14,14,4.14285714285714,4.76190476190476,20.4628266064899,21,0.523809523809524,13,3.61947395569803,4.23076923076923,0,0,0,0,0,31,25.5,6.5,1.52380952380952,8.55699843532896,12,0.5,16,2.51169141217627,4.0625,0,0.0769230769230769,-0.461538461538462,0.0344827586206897
"834",834,27,26,20,0,5.59090909090909,2.45454545454545,7.26643106402058,22,0.636363636363636,16,5.8148516748065,6.25,0.0454545454545455,0.0434782608695652,-0.130434782608696,0,0,0,25,8.75,0.545454545454545,4.64279609239471,8,0.75,14,3.01780431061109,2.5,0,0.384615384615385,-1.84615384615385,0.037037037037037
"835",835,23,28.5,10,17,2.77777777777778,4.55555555555556,18.1411697753019,9,0.777777777777778,6,2.73353657780945,2.83333333333333,0,0.25,0,0.0555555555555556,0,30,18.5,3.1,8.66666666666667,7.52589218992924,20,0.65,19,8.30645712183585,4.94736842105263,0,0,0,0.0256410256410256
"836",836,17,20.5,0,38,4.7,0.75,10.558616149856,20,0.4,9,2.06080411011016,1.55555555555556,0.05,0.166666666666667,-1.25,0,0,48,24,7.66666666666667,4.2,12.2782553954361,21,0.714285714285714,16,12.4241448397868,6.375,0,0,0,0
"837",837,27,27,17,12,6,1.90909090909091,12.9967944765879,22,0.545454545454545,5,5.09901951359278,7,0,0.0434782608695652,-0.0434782608695652,0,0,25,17.5,2.83333333333333,1.77272727272727,10.3185377947761,12,0.5,26,3.58745348195724,4.76923076923077,0,0.142857142857143,-0.428571428571429,0
"838",838,29,28.5,17,0,6,2.26666666666667,6.10245852095694,15,0.666666666666667,14,5.40643984861893,4.35714285714286,0.0666666666666667,0.0625,-0.625,0,0,7,21.5,-0.294117647058824,3.93333333333333,4.33012701892219,17,0.705882352941177,9,2.62936879248872,3.55555555555556,0,0.15,-1.25,0.0344827586206897
"839",839,17,25,10,13,2,3.39130434782609,7.02228595259407,23,0.695652173913043,8,16.1704785025057,10.625,0.0434782608695652,0.08,-0.4,0.0606060606060606,0,16,18,3.10526315789474,1.69565217391304,10.8833028530743,19,0.578947368421053,13,5.46099672286118,5.15384615384615,0.105263157894737,0.0952380952380952,-0.571428571428571,0
"840",840,14,25.5,0,14,2,2.16666666666667,5.09288719686584,12,0.666666666666667,4,2.87228132326901,3.5,0.0833333333333333,0.142857142857143,-0.714285714285714,0.111111111111111,0,27,22.5,7.66666666666667,5.08333333333333,4.76166666071399,15,0.933333333333333,14,3.94347821195493,3.85714285714286,0,0.210526315789474,-1.10526315789474,0
"841",841,31,26,14,14,5.64285714285714,2.42857142857143,5.085211401702,14,0.571428571428571,19,5.67738381480497,5.36842105263158,0.0714285714285714,0.125,-0.75,0,0,21,21,3.84615384615385,2.85714285714286,6.81450658521951,13,0.615384615384615,12,6.55108133567785,5.5,0,0,0,0
"842",842,42,27.75,21,10,6.75,4.3125,10.7455784219046,16,0.8125,10,3.61801050302511,3.1,0,0.111111111111111,-0.777777777777778,0,0,17,20.75,6.28571428571429,3.5625,10.6815108742262,21,0.619047619047619,8,2.71281680177634,2.875,0,0.125,-1,0
"843",843,24,24,3,10,2.88888888888889,2.27777777777778,7.39902440394526,18,0.722222222222222,10,2.8,1.6,0.0555555555555556,0.0526315789473684,-0.421052631578947,0,0,23,22.5,4.04347826086957,5.5,6.70345344495229,23,0.826086956521739,7,3.4166459266004,1.42857142857143,0,0.0416666666666667,-0.291666666666667,0.032258064516129
"844",844,24,20.5,7,6,3.26666666666667,3.6,10.8639169436269,15,0.6,14,5.64647262113476,5.78571428571429,0.133333333333333,0,0,0,0,6,24.5,2.52380952380952,2.33333333333333,6.72681202353685,21,0.380952380952381,18,4.44062335742057,3.05555555555556,0,0,0,0
"845",845,13,21.5,10,14,4.15384615384615,2.61538461538462,18.81193474603,13,0.461538461538462,13,2.87819798982611,2.84615384615385,0,0.0714285714285714,-0.642857142857143,0,0,24,25,4.23809523809524,5.30769230769231,10.7930438671566,21,0.666666666666667,14,4.33366037489072,3.07142857142857,0.0476190476190476,0.0454545454545455,-0.5,0
"846",846,20,24.5,14,10,6.875,0.75,8.96918507957861,16,0.6875,7,3.33197251134017,4.57142857142857,0,0.111111111111111,-1.27777777777778,0.04,0,23,21.5,0.857142857142857,2.9375,8.95474734428616,7,0.571428571428571,21,4.5450628567581,4.09523809523809,0,0.3,-1,0
"847",847,24,24.75,7,7,3.57142857142857,2.19047619047619,8.36002392341075,21,0.476190476190476,14,6.07940652312949,3.57142857142857,0,0,0,0,0,20,23.75,3.5,5.57142857142857,11.805674958207,30,0.633333333333333,9,4.80740170061865,5.66666666666667,0.0333333333333333,0,0,0.0512820512820513
"848",848,9,19.5,6,3,3,6,3.99217985566783,10,0.8,20,5.00499750249688,3.5,0,0,0,0.1,0,13,25.5,4.0625,2.3,5.70486235990445,16,0.6875,6,3.590109871423,3.66666666666667,0.0625,0.0588235294117647,-0.470588235294118,0
"849",849,23,25.5,9,6,4.06666666666667,5.66666666666667,12.6647171989111,15,0.6,12,3.35306658978845,1.41666666666667,0,0,0,0,0,13,19,5.19047619047619,3.33333333333333,7.67506786072062,21,0.714285714285714,12,4.48066835292336,3.91666666666667,0.0476190476190476,0.0454545454545455,-0.0909090909090909,0.0294117647058824
"850",850,13,17.5,3,10,3.23529411764706,3.11764705882353,6.01331855134916,17,0.588235294117647,21,8.37499788472576,5.61904761904762,0.0588235294117647,0.105263157894737,-0.368421052631579,0.05,0,27,24.5,1.25,1.52941176470588,6.01331855134916,12,0.416666666666667,5,2.31516738055805,5.2,0,0.142857142857143,-0.785714285714286,0
"851",851,44,28.75,16,16,5.38095238095238,3.52380952380952,10.1656206770664,21,0.761904761904762,13,3.56345686827707,4.61538461538461,0,0.0869565217391304,-0.391304347826087,0,0,23,26.75,4.83333333333333,9.09523809523809,21.0732731258503,18,0.722222222222222,8,4.12310562561766,3,0,0.0526315789473684,-0.526315789473684,0
"852",852,23,21.75,17,24,1.56521739130435,2.39130434782609,5.52177507691141,23,0.434782608695652,20,5.52358579185659,5.7,0.130434782608696,0.0416666666666667,-0.333333333333333,0.0909090909090909,0,43,18.75,6.58333333333333,2.60869565217391,28.7831933986176,12,0.5,14,2.68404203257942,2.28571428571429,0,0.142857142857143,-1,0
"853",853,51,21.75,35,20,7,4.85185185185185,12.4128721529333,27,0.851851851851852,12,3.13913470030623,4.25,0,0,0,0,0,34,26.75,6.17391304347826,4.2962962962963,16.4998453919782,23,0.608695652173913,7,5.08298482133063,5.85714285714286,0.0434782608695652,0.0416666666666667,-0.333333333333333,0.032258064516129
"854",854,16,19.75,3,13,2.92307692307692,1.84615384615385,5.79232426648951,13,0.538461538461538,9,2.60104442460436,3.11111111111111,0.0769230769230769,0,0,0,0,30,23.25,2.34782608695652,4.53846153846154,7.59012516365837,23,0.434782608695652,18,7.72781572001229,6.05555555555556,0,0.148148148148148,-1.25925925925926,0
"855",855,10,23,0,14,2.4,0.733333333333333,2.1540659228538,15,0.333333333333333,13,5.11639666102027,4.23076923076923,0.0666666666666667,0.117647058823529,-0.941176470588235,0.0333333333333333,0,28,26,5.25,4.46666666666667,7.00349119289008,20,0.75,15,4.69325757514614,2.8,0.05,0.130434782608696,-0.869565217391304,0.0789473684210526
"856",856,17,23.25,10,14,0.25,5.75,13.3064354539372,12,0.583333333333333,10,5.69649014745045,4.5,0,0.0769230769230769,-0.692307692307692,0,0,28,21.75,4.15,4.58333333333333,6.91984808508548,20,0.55,15,4.88353241914998,4.53333333333333,0.05,0.0476190476190476,-0.333333333333333,0
"857",857,21,23.5,14,17,6.22222222222222,6,17.6980852699444,9,0.666666666666667,12,5.43650214343336,3.33333333333333,0,0.25,-1.25,0.0416666666666667,0,31,25,7.5,7.77777777777778,16.1253738456167,22,0.772727272727273,17,2.71991247569339,3.88235294117647,0.0909090909090909,0.153846153846154,-1.26923076923077,0
"858",858,24,25.5,21,10,5,3.73333333333333,7.76301892371243,15,0.733333333333333,14,6.60550172668394,5.71428571428571,0,0,0,0.0689655172413793,0,10,16,0.888888888888889,2.33333333333333,3.87096564180051,9,0.888888888888889,17,5.36036976465624,5.17647058823529,0,0.181818181818182,-0.909090909090909,0
"859",859,37,24,20,0,3.84,4.48,8.98901936452484,25,0.72,14,5.94532915619566,5.28571428571429,0,0,0,0.0256410256410256,0,0,21,3.26666666666667,2.32,3.92837100659193,15,0.6,9,1.8324913891634,1.55555555555556,0.0666666666666667,0.0625,-0.1875,0
"860",860,29,21.5,7,10,3.57142857142857,1.71428571428571,6.79761814584693,28,0.607142857142857,7,2.20389266007736,2,0,0.0666666666666667,-0.533333333333333,0,0,26,22.5,5.23076923076923,1.57142857142857,13.7021896060447,13,0.615384615384615,14,4.99438460183238,4.35714285714286,0.0769230769230769,0.0714285714285714,-0.571428571428571,0
"861",861,43,25,27,7,3.88888888888889,2.7037037037037,6.22618921160973,27,0.666666666666667,8,1.98431348329844,2.25,0,0.0357142857142857,-0.0357142857142857,0,0,21,28,4.51851851851852,2.07407407407407,7.80924932371864,27,0.592592592592593,10,1.93907194296653,2.2,0.037037037037037,0.0357142857142857,-0.321428571428571,0.0263157894736842
"862",862,30,28.75,23,3,1.22222222222222,3.5,7.28354309385206,18,0.555555555555556,17,2.25532817796245,3.82352941176471,0,0.0526315789473684,-0.105263157894737,0,0,24,15.25,1.66666666666667,3.33333333333333,4.73426056956056,21,0.523809523809524,12,3.93347457373532,2.16666666666667,0.0952380952380952,0.0454545454545455,-0.272727272727273,0.0882352941176471
"863",863,55,31.75,42,0,7.375,5.75,19.4971507889971,24,0.75,12,4.4992283288977,3.58333333333333,0,0,0,0.0277777777777778,0,14,22.25,1.26086956521739,4.83333333333333,8.32124122685766,23,0.521739130434783,11,5.05997092730027,3.18181818181818,0.0434782608695652,0.115384615384615,-0.846153846153846,0.027027027027027
"864",864,20,21.25,17,3,8.375,4,23.7099135384337,8,0.625,20,4.79165942028438,5.2,0,0.272727272727273,-0.0909090909090909,0,0,13,25.75,1.30769230769231,4.5,6.63075728320381,13,0.846153846153846,8,1.8328597873269,4.125,0.0769230769230769,0.0714285714285714,-0.714285714285714,0.0454545454545455
"865",865,17,19,10,20,1.1304347826087,1.95652173913043,2.86278807381119,23,0.652173913043478,9,2.67129228448251,1.55555555555556,0.0434782608695652,0,0,0,0,41,32,2.875,5.08695652173913,11.834166637326,32,0.625,11,5.39513095453011,6.72727272727273,0.0625,0,0,0
"866",866,22,22.5,3,6,3.05555555555556,4.5,8.52247927901409,18,0.777777777777778,8,10.3795170889594,6.625,0,0.1,-0.75,0.0357142857142857,0,9,18.5,2.47058823529412,3.22222222222222,4.92160768674447,17,0.705882352941177,12,2.46080384337223,4.33333333333333,0,0,0,0
"867",867,14,20.25,14,6,5.47058823529412,5.47058823529412,16.1101579782026,17,0.647058823529412,12,4.93499408983098,3.75,0.117647058823529,0,0,0,0,6,21.25,3.23076923076923,2.17647058823529,7.85674201318386,13,0.692307692307692,10,9.78774744259372,6,0,0.0714285714285714,-0.142857142857143,0
"868",868,21,24.5,14,10,5.45833333333333,3.54166666666667,10.760008261046,24,0.75,10,4.19523539268061,6,0.0416666666666667,0,0,0,0,13,22,1.09090909090909,1.125,5.50993421013355,11,0.727272727272727,11,14.164324875318,8.09090909090909,0,0.0833333333333333,-0.5,0
"869",869,7,23.25,7,14,5.61111111111111,3.38888888888889,9.46337971105226,18,0.5,16,8.54743199738962,4.0625,0,0.1,-0.75,0.0555555555555556,0,23,18.75,6.875,1.27777777777778,10.5929221652951,16,0.625,25,3.21098115846232,4.36,0.0625,0,0,0.024390243902439
"870",870,20,31,10,14,6.05263157894737,3.05263157894737,12.0344672656027,19,0.684210526315789,9,2.62936879248872,1.55555555555556,0.0526315789473684,0.05,0,0,0,42,28,2.10526315789474,2.31578947368421,5.06359556046887,19,0.526315789473684,16,6.9863147474187,8.9375,0.105263157894737,0,0,0
"871",871,13,28,10,3,3.70833333333333,1.91666666666667,5.01996015920445,24,0.625,15,3.89643711898732,4.13333333333333,0,0,0,0,0,6,17.5,4.76923076923077,0.541666666666667,10.3883765501131,13,0.538461538461538,10,1.43178210632764,1.5,0,0.0714285714285714,-0.0714285714285714,0.0416666666666667
"872",872,22,21,13,7,6.25,4.25,17.1529837658352,16,0.8125,15,3.92711372667284,4.33333333333333,0,0.0588235294117647,-0.294117647058824,0,0,7,29,4.52,4.9375,10.615711626327,25,0.6,5,2.0591260281974,2.6,0,0,0,0
"873",873,7,26.25,7,13,0.625,7.4375,8.21710614105315,16,0.75,17,5.01692636711068,5.35294117647059,0.125,0.157894736842105,-1.31578947368421,0.0277777777777778,0,27,19.75,7,1.625,16.7499253729681,10,0.5,11,4.34845845203687,3,0,0.0909090909090909,-0.454545454545455,0.0454545454545455
"874",874,24,19.5,17,13,8.1,8.3,24.6973517542564,10,0.7,8,3.13996417177012,4.125,0.1,0,0,0,0,27,26.5,5.3,1.9,7.31214439280994,20,0.65,15,5.68272235230029,4.8,0.05,0.130434782608696,-0.478260869565217,0
"875",875,24,17.25,14,3,2.06666666666667,2.86666666666667,5.02831488843767,15,0.6,11,25.1750893537032,11.1818181818182,0,0,0,0.0384615384615385,0,20,24.75,0.611111111111111,2.46666666666667,8.70344759276461,18,0.444444444444444,18,4.64279609239471,4,0,0,0,0.0277777777777778
"876",876,39,27,17,21,4.52631578947368,3.21052631578947,8.83327044002767,19,0.789473684210526,14,6.1016056769292,4.64285714285714,0,0,0,0,0,36,20.5,4.64285714285714,3,5.79113029404836,14,0.785714285714286,14,5.3552377564933,6.5,0,0,0,0.107142857142857
"877",877,13,23.75,3,9,1.66666666666667,2.73333333333333,4.71404520791032,15,0.6,13,3.49640559303493,3.07692307692308,0,0,0,0,0,22,20.75,3.94444444444444,5.33333333333333,4.15284164759505,18,0.888888888888889,18,4.99505928733089,3.77777777777778,0,0,0,0.0277777777777778
"878",878,34,27.5,24,6,4.48148148148148,4.14814814814815,6.05455170692943,27,0.777777777777778,6,3.53160335006952,0.833333333333333,0,0,0,0.0303030303030303,0,9,20,2.8,3.11111111111111,11.5974135047432,20,0.4,15,3.29578855848221,4.06666666666667,0,0.130434782608696,-1.21739130434783,0
"879",879,28,22.5,21,10,5.5,6.4375,9.93268157474637,16,0.875,17,5.14226667670926,3.29411764705882,0,0.111111111111111,-0.555555555555556,0,0,31,26.5,5.38461538461539,3,8.08901098808946,13,0.692307692307692,11,3.02605763219877,4.45454545454545,0,0.133333333333333,-0.933333333333333,0.0384615384615385
"880",880,19,24.5,9,3,3.4,6,16.2380254152947,10,0.7,9,12.4761500867717,5.88888888888889,0,0.333333333333333,-2.06666666666667,0,0,3,17,2.94444444444444,3.2,7.5145948528493,18,0.5,13,3.83228267910189,3.07692307692308,0.0555555555555556,0.1,-0.4,0
"881",881,10,30,7,23,3.36363636363636,4.54545454545455,11.2853610930267,11,0.727272727272727,15,1.74610678049451,3.46666666666667,0,0.0833333333333333,-0.666666666666667,0.037037037037037,0,33,27,3.95833333333333,9.72727272727273,12.7550790480691,24,0.708333333333333,17,9.54718748780685,5.70588235294118,0,0.04,-0.28,0.0238095238095238
"882",882,3,20.75,0,13,2,1.4375,4.64230765979198,16,0.4375,10,2.86530975637888,2.3,0.0625,0.0588235294117647,-0.411764705882353,0,0,19,19.75,1.64285714285714,8.75,18.7465223112297,14,0.642857142857143,13,3.50823207722812,3,0,0.125,-0.3125,0.0689655172413793
"883",883,29,21.75,20,10,4.55172413793103,3.13793103448276,7.77955923880739,29,0.724137931034483,14,14.484509670961,6.35714285714286,0.0689655172413793,0.0645161290322581,-0.32258064516129,0,0,18,23.25,5.1875,1.55172413793103,7.93725393319377,16,0.5,8,2.521780125229,2.875,0.0625,0,0,0.0416666666666667
"884",884,33,26.25,16,10,3.66666666666667,3.73333333333333,5.5937465083788,15,0.666666666666667,14,6.738557951469,4.85714285714286,0,0,0,0,0,34,19.75,3.2,4.66666666666667,5.6975628317924,20,0.75,12,2.72208049517685,2.91666666666667,0.05,0.0476190476190476,0,0.0303030303030303
"885",885,26,30.5,23,14,7.39130434782609,4.8695652173913,14.6182720439531,23,0.608695652173913,15,6.96148132384353,4.93333333333333,0,0.08,-0.72,0,0,21,27.5,4.9375,3,9.09517576642817,16,0.75,8,3.38886042793149,4.625,0,0,0,0
"886",886,45,24.75,24,0,6.27777777777778,3.66666666666667,14.2687399154764,18,0.777777777777778,18,4.92411551248008,4.44444444444444,0,0,0,0,0,21,17.75,3.46666666666667,2.77777777777778,6.54896090146283,15,0.6,8,2.73861278752583,3,0.0666666666666667,0.0625,-0.6875,0
"887",887,16,25.25,7,20,6.28571428571429,1.42857142857143,6.26498204307083,7,0.571428571428571,7,3.77424137532083,3.42857142857143,0,0.222222222222222,-2.11111111111111,0,0,29,24.25,4.35,7,7.43810754069758,20,0.65,21,4.98842196906964,4.85714285714286,0,0,0,0
"888",888,31,22,28,6,3.54545454545455,4.81818181818182,7.06757506390633,11,0.818181818181818,9,1.82574185835055,4.66666666666667,0,0.0833333333333333,-0.666666666666667,0.0476190476190476,0,13,19.5,1.83333333333333,4,8.67377512966528,18,0.444444444444444,21,5.81966328283893,4.80952380952381,0,0.1,-0.3,0
"889",889,52,24.75,38,0,2.93333333333333,8.93333333333333,10.6131469832886,15,0.8,9,26.6115170463123,15.2222222222222,0,0.0625,-0.4375,0,0,0,18.25,2,2.66666666666667,5.7905623427175,26,0.538461538461538,12,3.55512150128359,3.16666666666667,0.0769230769230769,0,0,0
"890",890,13,17.5,10,3,1.83333333333333,1.83333333333333,1.24721912892465,6,0.5,29,9.54356678936236,7.24137931034483,0,0,0,0,0,16,24,5.63157894736842,3.5,6.21682305433321,19,0.789473684210526,3,4.08248290463863,5,0,0.0952380952380952,-0.857142857142857,0
"891",891,28,23.25,7,14,6.38461538461539,1.30769230769231,11.3137084989848,13,0.769230769230769,6,3.97562014729219,0.833333333333333,0,0,0,0,0,41,26.75,2.52380952380952,5.38461538461539,5.42900068547671,21,0.80952380952381,16,2.51169141217627,4.0625,0,0.0454545454545455,-0.0909090909090909,0
"892",892,17,19.25,6,14,5.05882352941176,2.64705882352941,5.28212328957598,17,0.647058823529412,19,4.15955995967984,3.52631578947368,0,0.0555555555555556,-0.333333333333333,0.027027027027027,0,14,21.75,0.384615384615385,6.11764705882353,8.91121328564311,13,0.923076923076923,7,21.189138534559,14.1428571428571,0,0.0714285714285714,-0.571428571428571,0.0476190476190476
